proba is,proba sr,nombre hpb,nombre shp,pic,cumul inf
0.5,0.02,1,4,189,15534
0.5,0.02,2,0,189,19097
0.5,0.02,2,1,195,20216
0.5,0.02,2,2,192,18038
0.5,0.02,2,3,189,19673
0.5,0.02,2,4,185,19927
0.5,0.02,3,0,189,18881
0.5,0.02,3,1,192,19474
0.5,0.02,3,2,189,15461
0.5,0.02,3,3,194,20001
0.5,0.02,3,4,192,17103
0.5,0.02,4,0,192,18344
0.5,0.02,4,1,191,20097
0.5,0.02,4,2,194,19481
0.5,0.02,4,3,193,20067
0.5,0.02,4,4,190,16868
0.5,0.02,5,0,195,18281
0.5,0.02,5,1,189,19371
0.5,0.02,5,2,187,18956
0.5,0.02,5,3,194,16553
0.5,0.02,5,4,189,16981
0.5,0.025,1,0,184,15778
0.5,0.025,1,1,193,15672
0.5,0.025,1,2,189,15015
0.5,0.025,1,3,194,14916
0.5,0.025,1,4,186,14451
0.5,0.025,2,0,196,15720
0.5,0.025,2,1,194,16874
0.5,0.025,2,2,193,17283
0.5,0.025,2,3,186,14653
0.5,0.025,2,4,188,16034
0.5,0.025,3,0,188,15899
0.5,0.025,3,1,184,13874
0.5,0.025,3,2,182,14024
0.5,0.025,3,3,187,13187
0.5,0.025,3,4,189,16295
0.5,0.025,4,0,186,15862
0.5,0.025,4,1,191,16192
0.5,0.025,4,2,192,15161
0.5,0.025,4,3,191,13524
0.5,0.025,4,4,189,15736
0.5,0.025,5,0,186,12925
0.5,0.025,5,1,188,13679
0.5,0.025,5,2,188,14591
0.5,0.025,5,3,193,14026
0.5,0.025,5,4,190,13536
0.5,0.03,1,0,180,11390
0.5,0.03,1,1,187,13428
0.5,0.03,1,2,191,12534
0.5,0.03,1,3,187,11942
0.5,0.03,1,4,189,13012
0.5,0.03,2,0,186,12944
0.5,0.03,2,1,191,14335
0.5,0.03,2,2,185,12667
0.5,0.03,2,3,183,10935
0.5,0.03,2,4,193,12656
0.5,0.03,3,0,192,12567
0.5,0.03,3,1,196,12267
0.5,0.03,3,2,185,10434
0.5,0.03,3,3,186,11931
0.5,0.03,3,4,186,11652
0.5,0.03,4,0,188,12868
0.5,0.03,4,1,186,11597
0.5,0.03,4,2,181,12810
0.5,0.03,4,3,188,12996
0.5,0.03,4,4,180,11223
0.5,0.03,5,0,190,11370
0.5,0.03,5,1,186,11067
0.5,0.03,5,2,190,11999
0.5,0.03,5,3,190,11600
0.5,0.03,5,4,190,10695
0.5,0.035,1,0,193,10665
0.5,0.035,1,1,183,11233
0.5,0.035,1,2,188,11484
0.5,0.035,1,3,190,10690
0.5,0.035,1,4,184,10304
0.5,0.035,2,0,185,9607
0.5,0.035,2,1,189,10036
0.5,0.035,2,2,183,9664
0.5,0.035,2,3,186,10138
0.5,0.035,2,4,188,9950
0.5,0.035,3,0,190,11562
0.5,0.035,3,1,184,10184
0.5,0.035,3,2,184,9777
0.5,0.035,3,3,187,11340
0.5,0.035,3,4,188,11603
0.5,0.035,4,0,185,9116
0.5,0.035,4,1,188,8917
0.5,0.035,4,2,179,10185
0.5,0.035,4,3,186,10588
0.5,0.035,4,4,184,8511
0.5,0.035,5,0,176,9924
0.5,0.035,5,1,186,10825
0.5,0.035,5,2,179,10378
0.5,0.035,5,3,187,10280
0.5,0.035,5,4,193,10112
0.5,0.04,1,0,186,9487
0.5,0.04,1,1,184,8684
0.5,0.04,1,2,179,9886
0.5,0.04,1,3,179,8094
0.5,0.04,1,4,174,9086
0.5,0.04,2,0,178,9717
0.5,0.04,2,1,188,9591
0.5,0.04,2,2,187,9977
0.5,0.04,2,3,186,9642
0.5,0.04,2,4,188,9529
0.5,0.04,3,0,182,9947
0.5,0.04,3,1,177,7323
0.5,0.04,3,2,195,9099
0.5,0.04,3,3,166,7328
0.5,0.04,3,4,180,9185
0.5,0.04,4,0,185,7933
0.5,0.04,4,1,177,8097
0.5,0.04,4,2,183,8792
0.5,0.04,4,3,184,9396
0.5,0.04,4,4,183,9364
0.5,0.04,5,0,186,7837
0.5,0.04,5,1,189,9986
0.5,0.04,5,2,180,9132
0.5,0.04,5,3,183,8833
0.5,0.04,5,4,187,9407
0.5,0.045,1,0,185,8724
0.5,0.045,1,1,185,9480
0.5,0.045,1,2,182,8125
0.5,0.045,1,3,185,8645
0.5,0.045,1,4,184,7500
0.5,0.045,2,0,176,8091
0.5,0.045,2,1,175,8732
0.5,0.045,2,2,181,7215
0.5,0.045,2,3,180,7711
0.5,0.045,2,4,173,7082
0.5,0.045,3,0,178,7959
0.5,0.045,3,1,183,7980
0.5,0.045,3,2,188,8258
0.5,0.045,3,3,182,7595
0.5,0.045,3,4,185,7699
0.5,0.045,4,0,184,7822
0.5,0.045,4,1,177,8108
0.5,0.045,4,2,183,7969
0.5,0.045,4,3,180,8402
0.5,0.045,4,4,187,9045
0.5,0.045,5,0,180,7340
0.5,0.045,5,1,183,7068
0.5,0.045,5,2,179,8024
0.5,0.045,5,3,187,7338
0.5,0.045,5,4,182,8901
0.5,0.05,1,0,173,6658
0.5,0.05,1,1,197,9136
0.5,0.05,1,2,182,7914
0.5,0.05,1,3,182,7720
0.5,0.05,1,4,172,6329
0.5,0.05,2,0,184,6925
0.5,0.05,2,1,179,7499
0.5,0.05,2,2,169,6612
0.5,0.05,2,3,179,7089
0.5,0.05,2,4,184,7808
0.5,0.05,3,0,191,6831
0.5,0.05,3,1,186,6550
0.5,0.05,3,2,181,6733
0.5,0.05,3,3,180,6215
0.5,0.05,3,4,186,6271
0.5,0.05,4,0,193,7390
0.5,0.05,4,1,185,7136
0.5,0.05,4,2,176,6728
0.5,0.05,4,3,165,6076
0.5,0.05,4,4,179,7546
0.5,0.05,5,0,182,6804
0.5,0.05,5,1,181,6714
0.5,0.05,5,2,172,6327
0.5,0.05,5,3,178,6404
0.5,0.05,5,4,182,7036
0.5,0.055,1,0,191,7306
0.5,0.055,1,1,181,6601
0.5,0.055,1,2,181,7853
0.5,0.055,1,3,186,6526
0.5,0.055,1,4,181,6615
0.5,0.055,2,0,178,6031
0.5,0.055,2,1,180,7277
0.5,0.055,2,2,183,6855
0.5,0.055,2,3,164,5699
0.5,0.055,2,4,183,7164
0.5,0.055,3,0,182,7435
0.5,0.055,3,1,183,6028
0.5,0.055,3,2,184,7810
0.5,0.055,3,3,165,6003
0.5,0.055,3,4,179,5906
0.5,0.055,4,0,182,6762
0.5,0.055,4,1,177,5480
0.5,0.055,4,2,181,5827
0.5,0.055,4,3,183,6366
0.5,0.055,4,4,177,5685
0.5,0.055,5,0,181,6000
0.5,0.055,5,1,170,5102
0.5,0.055,5,2,176,5979
0.5,0.055,5,3,185,7454
0.5,0.055,5,4,166,5408
0.5,0.06,1,0,169,5065
0.5,0.06,1,1,184,6168
0.5,0.06,1,2,186,6850
0.5,0.06,1,3,179,6075
0.5,0.06,1,4,181,6475
0.5,0.06,2,0,175,6020
0.5,0.06,2,1,186,6332
0.5,0.06,2,2,183,6471
0.5,0.06,2,3,184,6600
0.5,0.06,2,4,184,5599
0.5,0.06,3,0,174,5866
0.5,0.06,3,1,186,6218
0.5,0.06,3,2,181,6521
0.5,0.06,3,3,171,6141
0.5,0.06,3,4,175,5818
0.5,0.06,4,0,171,5323
0.5,0.06,4,1,174,6924
0.5,0.06,4,2,182,5311
0.5,0.06,4,3,179,6218
0.5,0.06,4,4,180,6222
0.5,0.06,5,0,180,5674
0.5,0.06,5,1,174,5627
0.5,0.06,5,2,166,5058
0.5,0.06,5,3,166,5053
0.5,0.06,5,4,183,5170
0.55,0.01,1,0,195,40106
0.55,0.01,1,1,197,43379
0.55,0.01,1,2,195,33412
0.55,0.01,1,3,197,39128
0.55,0.01,1,4,195,33337
0.55,0.01,2,0,195,34049
0.55,0.01,2,1,194,34391
0.55,0.01,2,2,198,35112
0.55,0.01,2,3,191,35000
0.55,0.01,2,4,197,39127
0.55,0.01,3,0,194,38796
0.55,0.01,3,1,196,36596
0.55,0.01,3,2,196,36094
0.55,0.01,3,3,193,33981
0.55,0.01,3,4,192,35937
0.55,0.01,4,0,194,32923
0.55,0.01,4,1,188,34008
0.55,0.01,4,2,194,34064
0.55,0.01,4,3,197,32876
0.55,0.01,4,4,192,33751
0.55,0.01,5,0,195,37902
0.55,0.01,5,1,189,34705
0.55,0.01,5,2,196,36183
0.55,0.01,5,3,196,33906
0.55,0.01,5,4,195,35901
0.55,0.015,1,0,193,23990
0.55,0.015,1,1,193,26020
0.55,0.015,1,2,191,21626
0.55,0.015,1,3,193,18892
0.55,0.015,1,4,189,22044
0.55,0.015,2,0,191,26064
0.55,0.015,2,1,194,23184
0.55,0.015,2,2,194,22655
0.55,0.015,2,3,195,21244
0.55,0.015,2,4,194,22466
0.55,0.015,3,0,199,24082
0.55,0.015,3,1,192,23469
0.55,0.015,3,2,193,24112
0.55,0.015,3,3,192,21479
0.55,0.015,3,4,196,21797
0.55,0.015,4,0,192,23174
0.55,0.015,4,1,193,23418
0.55,0.015,4,2,195,24441
0.55,0.015,4,3,194,22552
0.55,0.015,4,4,193,22446
0.55,0.015,5,0,198,22535
0.55,0.015,5,1,197,25991
0.55,0.015,5,2,195,19209
0.55,0.015,5,3,190,19756
0.55,0.015,5,4,190,22562
0.55,0.02,1,0,195,17587
0.55,0.02,1,1,192,19517
0.55,0.02,1,2,192,17849
0.55,0.02,1,3,192,16796
0.55,0.02,1,4,190,18815
0.55,0.02,2,0,189,17854
0.55,0.02,2,1,195,17323
0.55,0.02,2,2,193,15197
0.55,0.02,2,3,186,15532
0.55,0.02,2,4,194,16911
0.55,0.02,3,0,190,19060
0.55,0.02,3,1,194,16758
0.55,0.02,3,2,186,18310
0.55,0.02,3,3,192,18059
0.55,0.02,3,4,189,18645
0.55,0.02,4,0,192,17338
0.55,0.02,4,1,188,15917
0.55,0.02,4,2,190,15585
0.55,0.02,4,3,188,15061
0.55,0.02,4,4,192,17626
0.55,0.02,5,0,187,17704
0.55,0.02,5,1,187,15698
0.55,0.02,5,2,192,17341
0.55,0.02,5,3,188,18364
0.55,0.02,5,4,190,15125
0.55,0.025,1,0,192,13357
0.55,0.025,1,1,189,11140
0.55,0.025,1,2,189,13895
0.55,0.025,1,3,185,12959
0.55,0.025,1,4,189,14976
0.55,0.025,2,0,193,13770
0.55,0.025,2,1,192,12995
0.55,0.025,2,2,187,12583
0.55,0.025,2,3,191,15181
0.55,0.025,2,4,192,15061
0.55,0.025,3,0,184,15977
0.55,0.025,3,1,178,12814
0.55,0.025,3,2,188,12671
0.55,0.025,3,3,193,14589
0.55,0.025,3,4,186,11542
0.55,0.025,4,0,189,13904
0.55,0.025,4,1,194,14147
0.55,0.025,4,2,189,14424
0.55,0.025,4,3,191,14815
0.55,0.025,4,4,189,14674
0.55,0.025,5,0,194,14911
0.55,0.025,5,1,192,13287
0.55,0.025,5,2,186,13359
0.55,0.025,5,3,176,12453
0.55,0.025,5,4,194,14057
0.55,0.03,1,0,191,12655
0.55,0.03,1,1,194,12854
0.55,0.03,1,2,186,11512
0.55,0.03,1,3,189,13060
0.55,0.03,1,4,187,11805
0.55,0.03,2,0,186,11658
0.55,0.03,2,1,192,12670
0.55,0.03,2,2,187,10177
0.55,0.03,2,3,188,12090
0.55,0.03,2,4,191,11080
0.55,0.03,3,0,184,11251
0.55,0.03,3,1,188,11201
0.55,0.03,3,2,189,11488
0.55,0.03,3,3,180,11146
0.55,0.03,3,4,186,12253
0.55,0.03,4,0,185,11855
0.55,0.03,4,1,190,10689
0.55,0.03,4,2,187,12106
0.55,0.03,4,3,186,10784
0.55,0.03,4,4,179,9514
0.55,0.03,5,0,183,11607
0.55,0.03,5,1,181,12528
0.55,0.03,5,2,186,11639
0.55,0.03,5,3,188,13335
0.55,0.03,5,4,185,10733
0.55,0.035,1,0,183,10534
0.55,0.035,1,1,186,9254
0.55,0.035,1,2,188,11111
0.55,0.035,1,3,180,9330
0.55,0.035,1,4,186,8837
0.55,0.035,2,0,190,9429
0.55,0.035,2,1,181,9338
0.55,0.035,2,2,188,9532
0.55,0.035,2,3,185,9776
0.55,0.035,2,4,190,9046
0.55,0.035,3,0,190,10660
0.55,0.035,3,1,186,8981
0.55,0.035,3,2,190,9039
0.55,0.035,3,3,187,8312
0.55,0.035,3,4,187,9844
0.55,0.035,4,0,183,10662
0.55,0.035,4,1,190,10047
0.55,0.035,4,2,188,9468
0.55,0.035,4,3,187,10921
0.55,0.035,4,4,191,10222
0.55,0.035,5,0,183,8556
0.55,0.035,5,1,184,10111
0.55,0.035,5,2,183,9069
0.55,0.035,5,3,179,9305
0.55,0.035,5,4,188,9295
0.55,0.04,1,0,185,9915
0.55,0.04,1,1,181,8797
0.55,0.04,1,2,175,7974
0.55,0.04,1,3,184,7713
0.55,0.04,1,4,187,8000
0.55,0.04,2,0,182,8659
0.55,0.04,2,1,178,7666
0.55,0.04,2,2,180,9112
0.55,0.04,2,3,185,8953
0.55,0.04,2,4,183,8881
0.55,0.04,3,0,179,10643
0.55,0.04,3,1,171,7535
0.55,0.04,3,2,173,6343
0.55,0.04,3,3,180,7987
0.55,0.04,3,4,185,7496
0.55,0.04,4,0,189,10024
0.55,0.04,4,1,185,7850
0.55,0.04,4,2,188,8349
0.55,0.04,4,3,178,8849
0.55,0.04,4,4,181,8884
0.55,0.04,5,0,182,9159
0.55,0.04,5,1,190,9351
0.55,0.04,5,2,185,8202
0.55,0.04,5,3,184,7289
0.55,0.04,5,4,180,8960
0.55,0.045,1,0,192,7695
0.55,0.045,1,1,187,8704
0.55,0.045,1,2,178,7205
0.55,0.045,1,3,165,8022
0.55,0.045,1,4,189,8584
0.55,0.045,2,0,172,7879
0.55,0.045,2,1,187,8544
0.55,0.045,2,2,173,7936
0.55,0.045,2,3,183,7955
0.55,0.045,2,4,183,8303
0.55,0.045,3,0,182,7339
0.55,0.045,3,1,174,5328
0.55,0.045,3,2,184,6485
0.55,0.045,3,3,182,7173
0.55,0.045,3,4,187,7701
0.55,0.045,4,0,176,6655
0.55,0.045,4,1,169,7874
0.55,0.045,4,2,184,7807
0.55,0.045,4,3,183,8101
0.55,0.045,4,4,181,7132
0.55,0.045,5,0,174,8073
0.55,0.045,5,1,183,7351
0.55,0.045,5,2,186,7377
0.55,0.045,5,3,175,6932
0.55,0.045,5,4,183,7387
0.55,0.05,1,0,189,6424
0.55,0.05,1,1,181,6032
0.55,0.05,1,2,182,7706
0.55,0.05,1,3,187,7557
0.55,0.05,1,4,178,5939
0.55,0.05,2,0,183,6050
0.55,0.05,2,1,185,7946
0.55,0.05,2,2,181,6934
0.55,0.05,2,3,180,6414
0.55,0.05,2,4,173,5851
0.55,0.05,3,0,186,6730
0.55,0.05,3,1,178,7079
0.55,0.05,3,2,188,7185
0.55,0.05,3,3,178,6951
0.55,0.05,3,4,177,6226
0.55,0.05,4,0,177,6552
0.55,0.05,4,1,185,6390
0.55,0.05,4,2,185,6643
0.55,0.05,4,3,183,6877
0.55,0.05,4,4,187,7293
0.55,0.05,5,0,184,7358
0.55,0.05,5,1,188,7065
0.55,0.05,5,2,177,6525
0.55,0.05,5,3,170,5990
0.55,0.05,5,4,189,6956
0.55,0.055,1,0,174,5182
0.55,0.055,1,1,181,6390
0.55,0.055,1,2,183,6235
0.55,0.055,1,3,188,6481
0.55,0.055,1,4,178,7102
0.55,0.055,2,0,185,6354
0.55,0.055,2,1,186,6896
0.55,0.055,2,2,184,6381
0.55,0.055,2,3,177,5245
0.55,0.055,2,4,182,6171
0.55,0.055,3,0,186,6191
0.55,0.055,3,1,178,6385
0.55,0.055,3,2,169,6068
0.55,0.055,3,3,171,5418
0.55,0.055,3,4,181,6262
0.55,0.055,4,0,177,6570
0.55,0.055,4,1,178,6585
0.55,0.055,4,2,181,7440
0.55,0.055,4,3,180,6146
0.55,0.055,4,4,178,5579
0.55,0.055,5,0,175,5174
0.55,0.055,5,1,166,4956
0.55,0.055,5,2,177,5917
0.55,0.055,5,3,167,5856
0.55,0.055,5,4,172,5397
0.55,0.06,1,0,173,5321
0.55,0.06,1,1,174,5539
0.55,0.06,1,2,184,6800
0.55,0.06,1,3,168,5107
0.55,0.06,1,4,182,6021
0.55,0.06,2,0,182,6482
0.55,0.06,2,1,182,5653
0.55,0.06,2,2,189,5684
0.55,0.06,2,3,177,5917
0.55,0.06,2,4,178,5192
0.55,0.06,3,0,182,6170
0.55,0.06,3,1,182,5456
0.55,0.06,3,2,186,6319
0.55,0.06,3,3,187,5567
0.55,0.06,3,4,183,5703
0.55,0.06,4,0,179,5458
0.55,0.06,4,1,170,5206
0.55,0.06,4,2,168,5889
0.55,0.06,4,3,182,5393
0.55,0.06,4,4,170,4859
0.55,0.06,5,0,167,5442
0.55,0.06,5,1,174,5934
0.55,0.06,5,2,182,5279
0.55,0.06,5,3,182,4657
0.55,0.06,5,4,181,4575
0.6,0.01,1,0,195,33913
0.6,0.01,1,1,193,34211
0.6,0.01,1,2,193,31786
0.6,0.01,1,3,193,34149
0.6,0.01,1,4,193,33078
0.6,0.01,2,0,196,34759
0.6,0.01,2,1,196,31269
0.6,0.01,2,2,195,34865
0.6,0.01,2,3,196,35960
0.6,0.01,2,4,193,31808
0.6,0.01,3,0,191,32570
0.6,0.01,3,1,195,31310
0.6,0.01,3,2,195,26931
0.6,0.01,3,3,194,36803
0.6,0.01,3,4,196,34398
0.6,0.01,4,0,198,32053
0.6,0.01,4,1,194,31625
0.6,0.01,4,2,196,30270
0.6,0.01,4,3,193,30100
0.6,0.01,4,4,188,30971
0.6,0.01,5,0,196,31501
0.6,0.01,5,1,197,28340
0.6,0.01,5,2,195,33204
0.6,0.01,5,3,191,33176
0.6,0.01,5,4,194,31201
0.6,0.015,1,0,189,21165
0.6,0.015,1,1,189,21885
0.6,0.015,1,2,194,25418
0.6,0.015,1,3,192,21265
0.6,0.015,1,4,196,24304
0.6,0.015,2,0,192,20012
0.6,0.015,2,1,191,21755
0.6,0.015,2,2,195,21112
0.6,0.015,2,3,196,20992
0.6,0.015,2,4,193,20185
0.6,0.015,3,0,195,22286
0.6,0.015,3,1,186,20540
0.6,0.015,3,2,197,23219
0.6,0.015,3,3,193,20159
0.6,0.015,3,4,193,23099
0.6,0.015,4,0,194,22570
0.6,0.015,4,1,190,21187
0.6,0.015,4,2,188,17836
0.6,0.015,4,3,194,21449
0.6,0.015,4,4,191,19939
0.6,0.015,5,0,191,25055
0.6,0.015,5,1,194,25778
0.6,0.015,5,2,192,19136
0.6,0.015,5,3,191,17709
0.6,0.015,5,4,195,19470
0.6,0.02,1,0,198,19535
0.6,0.02,1,1,193,16202
0.6,0.02,1,2,189,19610
0.6,0.02,1,3,190,16369
0.6,0.02,1,4,189,17243
0.6,0.02,2,0,189,14924
0.6,0.02,2,1,192,15786
0.6,0.02,2,2,190,16067
0.6,0.02,2,3,190,15534
0.6,0.02,2,4,188,13780
0.6,0.02,3,0,192,16210
0.6,0.02,3,1,192,17311
0.6,0.02,3,2,196,18420
0.6,0.02,3,3,192,16870
0.6,0.02,3,4,184,16686
0.6,0.02,4,0,193,15787
0.6,0.02,4,1,187,16348
0.6,0.02,4,2,191,13838
0.6,0.02,4,3,189,15951
0.6,0.02,4,4,187,17385
0.6,0.02,5,0,189,15967
0.6,0.02,5,1,191,15637
0.6,0.02,5,2,182,16388
0.6,0.02,5,3,189,14766
0.6,0.02,5,4,190,16664
0.6,0.025,1,0,190,14780
0.6,0.025,1,1,196,11958
0.6,0.025,1,2,188,14488
0.6,0.025,1,3,195,11820
0.6,0.025,1,4,179,13211
0.6,0.025,2,0,192,13956
0.6,0.025,2,1,189,13752
0.6,0.025,2,2,193,12218
0.6,0.025,2,3,190,12847
0.6,0.025,2,4,189,11898
0.6,0.025,3,0,186,13191
0.6,0.025,3,1,191,13055
0.6,0.025,3,2,188,12734
0.6,0.025,3,3,185,11125
0.6,0.025,3,4,191,11954
0.6,0.025,4,0,190,12475
0.6,0.025,4,1,185,11135
0.6,0.025,4,2,193,15412
0.6,0.025,4,3,190,11964
0.6,0.025,4,4,185,13388
0.6,0.025,5,0,190,13458
0.6,0.025,5,1,194,12358
0.6,0.025,5,2,185,12157
0.6,0.025,5,3,178,12004
0.6,0.025,5,4,188,13925
0.6,0.03,1,0,179,10914
0.6,0.03,1,1,189,12129
0.6,0.03,1,2,192,9818
0.6,0.03,1,3,171,9907
0.6,0.03,1,4,188,11042
0.6,0.03,2,0,187,10623
0.6,0.03,2,1,184,12059
0.6,0.03,2,2,192,11129
0.6,0.03,2,3,177,10921
0.6,0.03,2,4,186,10275
0.6,0.03,3,0,184,11032
0.6,0.03,3,1,182,10716
0.6,0.03,3,2,183,9744
0.6,0.03,3,3,185,10140
0.6,0.03,3,4,175,9542
0.6,0.03,4,0,193,10314
0.6,0.03,4,1,190,10934
0.6,0.03,4,2,186,10079
0.6,0.03,4,3,189,11051
0.6,0.03,4,4,187,8930
0.6,0.03,5,0,184,10076
0.6,0.03,5,1,193,11214
0.6,0.03,5,2,187,11185
0.6,0.03,5,3,188,10147
0.6,0.03,5,4,185,10497
0.6,0.035,1,0,189,8549
0.6,0.035,1,1,183,7956
0.6,0.035,1,2,183,8652
0.6,0.035,1,3,185,8920
0.6,0.035,1,4,178,7564
0.6,0.035,2,0,188,8313
0.6,0.035,2,1,184,9318
0.6,0.035,2,2,184,9267
0.6,0.035,2,3,187,9830
0.6,0.035,2,4,186,8392
0.6,0.035,3,0,180,9044
0.6,0.035,3,1,184,9456
0.6,0.035,3,2,194,10912
0.6,0.035,3,3,195,9912
0.6,0.035,3,4,178,8671
0.6,0.035,4,0,181,8534
0.6,0.035,4,1,191,9075
0.6,0.035,4,2,190,8411
0.6,0.035,4,3,187,9231
0.6,0.035,4,4,185,9060
0.6,0.035,5,0,187,9015
0.6,0.035,5,1,187,8458
0.6,0.035,5,2,186,10841
0.6,0.035,5,3,180,9328
0.6,0.035,5,4,180,8103
0.6,0.04,1,0,185,9239
0.6,0.04,1,1,193,9151
0.6,0.04,1,2,186,9161
0.6,0.04,1,3,187,9754
0.6,0.04,1,4,179,6627
0.6,0.04,2,0,189,8295
0.6,0.04,2,1,187,7240
0.6,0.04,2,2,185,8511
0.6,0.04,2,3,190,8717
0.6,0.04,2,4,183,7905
0.6,0.04,3,0,187,7675
0.6,0.04,3,1,182,8569
0.6,0.04,3,2,190,7917
0.6,0.04,3,3,182,7707
0.6,0.04,3,4,179,8135
0.6,0.04,4,0,175,8082
0.6,0.04,4,1,181,7343
0.6,0.04,4,2,174,7641
0.6,0.04,4,3,179,7343
0.6,0.04,4,4,186,8516
0.6,0.04,5,0,177,6668
0.6,0.04,5,1,175,6821
0.6,0.04,5,2,186,7442
0.6,0.04,5,3,183,7786
0.6,0.04,5,4,182,7150
0.6,0.045,1,0,187,6451
0.6,0.045,1,1,185,6244
0.6,0.045,1,2,178,6692
0.6,0.045,1,3,172,7051
0.6,0.045,1,4,178,6392
0.6,0.045,2,0,182,7466
0.6,0.045,2,1,169,4822
0.6,0.045,2,2,183,8411
0.6,0.045,2,3,176,6704
0.6,0.045,2,4,177,7128
0.6,0.045,3,0,185,7680
0.6,0.045,3,1,176,6647
0.6,0.045,3,2,188,7889
0.6,0.045,3,3,173,5990
0.6,0.045,3,4,185,8071
0.6,0.045,4,0,178,7613
0.6,0.045,4,1,176,7034
0.6,0.045,4,2,188,7478
0.6,0.045,4,3,166,5267
0.6,0.045,4,4,179,7590
0.6,0.045,5,0,179,6545
0.6,0.045,5,1,176,5805
0.6,0.045,5,2,180,6929
0.6,0.045,5,3,182,6720
0.6,0.045,5,4,172,6879
0.6,0.05,1,0,190,7439
0.6,0.05,1,1,171,5414
0.6,0.05,1,2,178,5873
0.6,0.05,1,3,177,4910
0.6,0.05,1,4,164,5434
0.6,0.05,2,0,170,5822
0.6,0.05,2,1,181,7389
0.6,0.05,2,2,181,5532
0.6,0.05,2,3,169,5260
0.6,0.05,2,4,182,6764
0.6,0.05,3,0,188,6223
0.6,0.05,3,1,175,5689
0.6,0.05,3,2,186,5620
0.6,0.05,3,3,175,5313
0.6,0.05,3,4,179,6307
0.6,0.05,4,0,179,6524
0.6,0.05,4,1,175,5825
0.6,0.05,4,2,174,5952
0.6,0.05,4,3,183,5098
0.6,0.05,4,4,188,6830
0.6,0.05,5,0,173,6744
0.6,0.05,5,1,184,6316
0.6,0.05,5,2,172,4467
0.6,0.05,5,3,172,6000
0.6,0.05,5,4,179,5043
0.6,0.055,1,0,148,4684
0.6,0.055,1,1,186,6534
0.6,0.055,1,2,185,6127
0.6,0.055,1,3,183,5522
0.6,0.055,1,4,180,5429
0.6,0.055,2,0,182,5352
0.6,0.055,2,1,175,5700
0.6,0.055,2,2,173,5760
0.6,0.055,2,3,181,5765
0.6,0.055,2,4,166,5861
0.6,0.055,3,0,178,5724
0.6,0.055,3,1,179,5722
0.6,0.055,3,2,178,6615
0.6,0.055,3,3,186,5242
0.6,0.055,3,4,180,5501
0.6,0.055,4,0,182,5721
0.6,0.055,4,1,171,4660
0.6,0.055,4,2,162,4853
0.6,0.055,4,3,184,6665
0.6,0.055,4,4,174,4520
0.6,0.055,5,0,188,5621
0.6,0.055,5,1,182,5168
0.6,0.055,5,2,176,5975
0.6,0.055,5,3,180,5754
0.6,0.055,5,4,178,5757
0.6,0.06,1,0,177,5263
0.6,0.06,1,1,180,5409
0.6,0.06,1,2,180,5813
0.6,0.06,1,3,186,6657
0.6,0.06,1,4,172,5400
0.6,0.06,2,0,184,5928
0.6,0.06,2,1,171,5241
0.6,0.06,2,2,175,4276
0.6,0.06,2,3,180,5142
0.6,0.06,2,4,177,5065
0.6,0.06,3,0,169,4524
0.6,0.06,3,1,172,5166
0.6,0.06,3,2,170,4817
0.6,0.06,3,3,167,5051
0.6,0.06,3,4,172,4804
0.6,0.06,4,0,172,5542
0.6,0.06,4,1,173,4637
0.6,0.06,4,2,177,4951
0.6,0.06,4,3,180,5518
0.6,0.06,4,4,177,4762
0.6,0.06,5,0,176,4423
0.6,0.06,5,1,168,4536
0.6,0.06,5,2,178,5024
0.6,0.06,5,3,167,4665
0.6,0.06,5,4,181,5668
